similarity,size1,size2,name1,path1,name2,path2
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
0.75,28325,27515,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v95.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v95.md
0.75,28325,27515,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v86.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v86.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,28325,28169,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md
0.75,28325,26945,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v47.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v47.md
0.75,28325,27457,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v66.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md
0.75,28325,27515,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v68.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v68.md
0.75,28325,27457,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md
0.75,28325,27457,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md
0.75,28325,27515,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v77.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v77.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
0.75,28325,27515,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v95.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v95.md
0.75,28325,27515,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v86.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v86.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,28325,28169,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md
0.75,28325,26945,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v47.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v47.md
0.75,28325,27457,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v84.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md
0.75,27515,28325,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v68.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v68.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md
0.75,27515,28325,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v68.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v68.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v93.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v93.md
0.75,27515,28325,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v68.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v68.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v75.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v75.md
0.75,27457,28325,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md
0.75,27457,28325,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v93.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v93.md
0.75,27457,28325,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v75.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v75.md
0.75,27457,28325,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md
0.75,27457,28325,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v93.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v93.md
0.75,27457,28325,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v75.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v75.md
0.75,28325,27515,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v77.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v77.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
0.75,28325,27084,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
