group_index,count,size_bytes,file_path
457,2,13301,/Users/adan/Documents/documentos_blatam/backups/duplicates/041f54827ba72eec82e9d04969c2032ee11752a5e222ff6735f29490c2d85a40/ai-marketing-industry-specializations_1.md
458,3,4833,/Users/adan/Documents/documentos_blatam/backups/duplicates/7e08aedd1391b7c90e49b5cf84de69278dd0122e841086fb8d3196c0dd2bcc37/lesson1-introduction_2.md
458,3,4833,/Users/adan/Documents/documentos_blatam/backups/duplicates/7e08aedd1391b7c90e49b5cf84de69278dd0122e841086fb8d3196c0dd2bcc37/lesson1-introduction_1.md
458,3,4833,/Users/adan/Documents/documentos_blatam/backups/duplicates/7e08aedd1391b7c90e49b5cf84de69278dd0122e841086fb8d3196c0dd2bcc37/lesson1-introduction.md
459,2,21725,/Users/adan/Documents/documentos_blatam/backups/duplicates/56405848f7b94b74f7b1b1094d9802ae9c0ca324bfc45be226a08e9340905d6f/VIP_Program_Sales_Documentation_1.md
459,2,21725,/Users/adan/Documents/documentos_blatam/backups/duplicates/56405848f7b94b74f7b1b1094d9802ae9c0ca324bfc45be226a08e9340905d6f/VIP_Program_Sales_Documentation.md
460,2,27187,/Users/adan/Documents/documentos_blatam/backups/duplicates/53a29883bcedd08da85181502c9792b453c41b6e0a3d4ba42663ea2a6624f8d4/VC_Advanced_Psychology_Mastery_2024.md
460,2,27187,/Users/adan/Documents/documentos_blatam/backups/duplicates/53a29883bcedd08da85181502c9792b453c41b6e0a3d4ba42663ea2a6624f8d4/VC_Advanced_Psychology_Mastery_2024_1.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/checklist_ia_bulk_documentos.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/kpis_ia_bulk_documentos.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/informe_ejecutivo_marketing.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/captura_lead_magnet_saas_ia_marketing.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/guia_ai_healthcare.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/lead_magnets_ia_bulk_documentos.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/ai_startup_bulk_emails.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/LEAD_MAGNET_3_IA_BULK_DOCUMENTOS.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/checklist_saas_ia_marketing_1.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/ai_bulk_document_generator_pitch_deck.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/checklist_7_pasos_saas_ia_marketing.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/curso_ia_seo_guest_posting.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/03_secuencia_ia_bulk_documentos_1.md
461,14,1,/Users/adan/Documents/documentos_blatam/backups/duplicates/01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b/captura_lead_magnet_ia_bulk_documentos.md
462,2,20289,/Users/adan/Documents/documentos_blatam/backups/duplicates/2a7f3aafa462d03be4177ba245b351c5d63d4633d261b4329a9ec4f21009aa3c/ai-course-documentation_1.md
462,2,20289,/Users/adan/Documents/documentos_blatam/backups/duplicates/2a7f3aafa462d03be4177ba245b351c5d63d4633d261b4329a9ec4f21009aa3c/ai-course-documentation.md
463,2,251710,/Users/adan/Documents/documentos_blatam/backups/duplicates/98d0e9dcee6ab57d1f016ca57f8e8c7164728ac2dedcd3b862eb53fecba81dc2/sistema-marketing-ultra-revolucionario-final_1.md
463,2,251710,/Users/adan/Documents/documentos_blatam/backups/duplicates/98d0e9dcee6ab57d1f016ca57f8e8c7164728ac2dedcd3b862eb53fecba81dc2/sistema-marketing-ultra-revolucionario-final.md
464,2,11886,/Users/adan/Documents/documentos_blatam/backups/duplicates/a2010655ed0a4a40141bc9332f34aed4f7981a15ced67c6e61f070bb69bd3e84/sistema-marketing-ultra-consciente-ultra-avanzado-ultra-trascendental-ultra-divino-ultra-iluminado-ultra-supremo-ultra-absoluto-ultra-infinito.md
464,2,11886,/Users/adan/Documents/documentos_blatam/backups/duplicates/a2010655ed0a4a40141bc9332f34aed4f7981a15ced67c6e61f070bb69bd3e84/sistema-marketing-ultra-consciente-ultra-avanzado-ultra-trascendental-ultra-divino-ultra-iluminado-ultra-supremo-ultra-absoluto-ultra-infinito-ultra-eterno-ultra-trascendental-ultra-divino-ultra-supremo-ultra-absoluto-ultra-infinito.md
465,5,6,/Users/adan/Documents/documentos_blatam/backups/duplicates/d088784b7ecb87f1ea17e6f982fa968ffefcc07b79de6ecc548fc00242868da6/estrategia_engagement_avanzada.md
465,5,6,/Users/adan/Documents/documentos_blatam/backups/duplicates/d088784b7ecb87f1ea17e6f982fa968ffefcc07b79de6ecc548fc00242868da6/optimizacion_conversion_linkedin.md
465,5,6,/Users/adan/Documents/documentos_blatam/backups/duplicates/d088784b7ecb87f1ea17e6f982fa968ffefcc07b79de6ecc548fc00242868da6/script_saas_marketing_ia_60s.md
465,5,6,/Users/adan/Documents/documentos_blatam/backups/duplicates/d088784b7ecb87f1ea17e6f982fa968ffefcc07b79de6ecc548fc00242868da6/analisis_competitivo_linkedin.md
465,5,6,/Users/adan/Documents/documentos_blatam/backups/duplicates/d088784b7ecb87f1ea17e6f982fa968ffefcc07b79de6ecc548fc00242868da6/post_linkedin_ia_bulk_documentos_variacion.md
466,2,188447,/Users/adan/Documents/documentos_blatam/backups/duplicates/11a141fa4e0bace34234ed4ea93eb98277adcab5924472ae5d63a003ff8461aa/curso-ia-saas-ventas-ultra-revolucionario.md
466,2,188447,/Users/adan/Documents/documentos_blatam/backups/duplicates/11a141fa4e0bace34234ed4ea93eb98277adcab5924472ae5d63a003ff8461aa/curso-ia-saas-ventas-ultra-revolucionario_1.md
